"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Fam234a",0.000870324609236999,0.484138515702305,0.315,0.192,1
"Tmem14c",0.000874628779300354,0.294703987666578,0.721,0.547,1
"Hpgd",0.000878295310057743,0.893698624356771,0.162,0.076,1
"Nnat",0.000882445427193026,1.03283998159457,0.259,0.154,1
"Camk2n2",0.000888151276578267,0.955735810154357,0.114,0.044,1
"Stap2",0.000889088939846071,0.845712631658207,0.131,0.055,1
"Tmem38a",0.000893018847852899,-1.13575834264291,0.072,0.148,1
"Ednrb",0.000893701218949115,0.484097691209223,0.234,0.125,1
"Taf9b",0.000894435264338545,0.709170248303327,0.145,0.064,1
"Cd33",0.000896271882319873,0.335401412576261,0.292,0.172,1
"Pqbp1",0.000896302116344489,0.427612433250989,0.532,0.369,1
"Spock2",0.000899573430132111,1.17314295809015,0.251,0.148,1
"Abl2",0.000902625128304335,0.287132282484198,0.214,0.11,1
"Atp2b4",0.000907031652263255,0.351342705398379,0.554,0.39,1
"Dlx6",0.000909990542429455,0.771372478902383,0.164,0.078,1
"Tagap",0.000914115257062136,0.791261433371221,0.195,0.102,1
"Tmem30b",0.000915464504386545,0.40203327791266,0.106,0.038,1
"Txnrd3",0.000915779511518296,0.931111954241129,0.139,0.061,1
"Tspyl2",0.000917651336016923,0.33328254738129,0.426,0.276,1
"Eif2a",0.000918113271228201,0.406420714765457,0.443,0.288,1
"Stk11",0.000920202716997286,0.252015795993012,0.838,0.692,1
"Tgfb1i1",0.000921219038933726,0.381455894277129,0.518,0.349,1
"Zfp39",0.000923542994395046,0.295887689173904,0.259,0.142,1
"Lnpk",0.000924839723383092,0.27110179584145,0.312,0.18,1
"Cyp2d22",0.000941358280516534,0.558463005611525,0.228,0.125,1
"Cyb5a",0.000941967855327683,0.297861177528571,0.744,0.587,1
"Atp6v0c",0.000947808852797975,0.325813926678539,0.799,0.68,1
"Ddx47",0.000948367778242048,0.258030124155548,0.396,0.238,1
"Trmt2b",0.000951964700771927,0.832200051365688,0.156,0.073,1
"Myo1c",0.000960261115542736,0.270751801631423,0.9,0.823,1
"Isca2",0.000964508126361631,0.292732381886532,0.786,0.66,1
"Cnot9",0.000965760389862439,0.505051435452683,0.284,0.166,1
"Hipk3",0.000966151090372079,0.315884571234988,0.579,0.401,1
"Zkscan6",0.000966420347488897,0.558234398067006,0.256,0.145,1
"Gja1",0.000967007002354848,0.293131340205248,0.919,0.866,1
"Mettl25",0.000967086820635057,0.406909918986333,0.223,0.119,1
"Usb1",0.000968341833972221,0.575562574374602,0.217,0.116,1
"Ctps2",0.000972434242208076,0.509361459823111,0.267,0.151,1
"Ptgfr",0.000973320403127985,0.714326085587435,0.131,0.055,1
"Clec14a",0.000976316395948414,0.570621291358401,0.315,0.189,1
"Rabgef1",0.00097812721066306,0.261241011481391,0.499,0.317,1
"Zfp407",0.000980666641794085,0.761269727701931,0.139,0.061,1
"Fdx1",0.000980700052412723,0.395677977398353,0.429,0.288,1
"Dok2",0.000986213696230855,0.526264512519216,0.217,0.116,1
"Mlf2",0.000986705373332467,0.314353464731215,0.588,0.43,1
"Txnl4a",0.000995390637642037,0.384995340637079,0.496,0.343,1
"Timp3",0.000997968190568261,-0.322283526463191,0.866,0.895,1
"Btaf1",0.00100318347824543,0.37856141628616,0.37,0.233,1
"Prag1",0.00100366733885566,0.616029090407775,0.203,0.108,1
"Stx8",0.00100995053203414,0.281339148268237,0.513,0.337,1
"Fgfr1",0.0010103956742902,-0.284613546449787,0.894,0.91,1
"Syp",0.00101740543207894,1.55502741138193,0.131,0.058,1
"Myct1",0.00101936847772755,0.430972670099726,0.292,0.169,1
"Pcolce2",0.00104125461575246,-1.23399162931391,0.156,0.235,1
"Ccdc117",0.00104137164937719,0.377934586383861,0.312,0.186,1
"Tmbim6",0.00104316279548797,0.495818755074242,0.315,0.195,1
"Tmem38b",0.00104404328756222,1.45383057244056,0.111,0.044,1
"Atp6v0b",0.00104485247047929,0.328747915478593,0.691,0.564,1
"Mcat",0.0010552848610149,0.355889900442671,0.217,0.113,1
"Notch4",0.00106017904301275,0.536456896025102,0.309,0.192,1
"Cnrip1",0.00106139155728368,0.965330668318134,0.103,0.038,1
"Pecam1",0.00107662018876763,0.611622888798229,0.262,0.154,1
"Tpra1",0.00107754834839635,0.82720235435461,0.159,0.076,1
"Tgds",0.00107977528349466,0.829433433470916,0.106,0.041,1
"Prkrip1",0.0010800198937101,0.937157779203744,0.111,0.044,1
"Zmym3",0.00108348832640482,0.479145660141114,0.357,0.23,1
"Lars",0.00109148257014259,0.293341509425513,0.443,0.291,1
"Sugp2",0.00109245333481821,0.456963073663197,0.242,0.134,1
"Gosr2",0.00109372461611802,0.336999381497414,0.429,0.273,1
"Sephs2",0.00109988436657101,0.339156855577991,0.535,0.369,1
"Chchd1",0.00110188276234152,0.286095507840098,0.788,0.657,1
"Gnptg",0.00110613507112458,0.264396355856662,0.468,0.302,1
"Cers4",0.0011099959634926,0.478359104392368,0.245,0.137,1
"Pnkd",0.00111300198739803,0.347644819960042,0.663,0.509,1
"Adhfe1",0.00111587901280366,0.535676349890452,0.103,0.038,1
"Cxcl12",0.00113011952780197,0.295208134385972,0.944,0.89,1
"Uxt",0.00113034555451632,0.718457847395151,0.198,0.105,1
"Kif1c",0.00114092066769482,0.369968391286868,0.691,0.526,1
"Eif2ak2",0.00114108109030975,1.26915420707829,0.139,0.064,1
"Suclg2",0.00114448641602337,0.269704749064104,0.334,0.201,1
"Apbb1",0.00115175039767803,0.44002212385415,0.234,0.125,1
"Ppp4r3a",0.00115261655952552,0.342716088372633,0.242,0.131,1
"Fgl2",0.00115277120956414,0.377889395517528,0.329,0.198,1
"Arhgef16",0.00115427756054953,-1.44201649769794,0.07,0.142,1
"Hmgcl",0.00116027822500448,0.30536526786747,0.351,0.218,1
"Gimap4",0.00116200288866947,0.544967927703486,0.187,0.093,1
"Trim32",0.00116594893140081,0.526330271503371,0.242,0.134,1
"Tmem259",0.00116963715589205,0.305820382713232,0.774,0.66,1
"Rgs5",0.00117141372989814,0.273034802043403,0.501,0.343,1
"Eral1",0.00117833372918501,0.850857284481789,0.111,0.044,1
"Fam174b",0.00118093836160318,0.59849763297164,0.223,0.119,1
"Kif26a",0.00118163868184724,1.15889515608812,0.111,0.044,1
"Lamp2",0.00118234177853035,0.369891208053943,0.518,0.366,1
"Ccdc130",0.00118244150212631,0.295195195917747,0.279,0.16,1
"Hmbox1",0.00118365771969911,0.389067726514349,0.323,0.195,1
"Tomm5",0.00118939654758375,0.29908107161857,0.518,0.363,1
"Arf3",0.00119305297810838,0.389998487984436,0.54,0.387,1
"Zfr2",0.00119458398785104,0.757615957867697,0.136,0.061,1
"Tmem120a",0.00119713601100307,0.500059114087461,0.214,0.113,1
"Slc45a4",0.00120682230412537,0.488159349751617,0.32,0.192,1
"Arhgef3",0.00121995132605986,0.396303575043248,0.273,0.157,1
"Polh",0.00122564026135859,0.693335808221216,0.253,0.148,1
"Vapb",0.00123453281636171,0.366272657844851,0.61,0.456,1
"Npr3",0.00123487075505511,0.476289094259303,0.212,0.113,1
"Nrarp",0.00123498632449086,0.517638728021507,0.253,0.145,1
"Gmppa",0.00123534469219141,0.44900485660026,0.279,0.166,1
"Rfx1",0.00123939795281656,0.501047349602113,0.217,0.116,1
"Auh",0.00124716372108387,0.284601688128953,0.479,0.317,1
"Efnb2",0.00124944342399657,0.764278455039836,0.22,0.122,1
"Asap3",0.00125550466198706,0.625232834736899,0.15,0.07,1
"Acer2",0.00126675580124432,0.470703934746363,0.142,0.064,1
"Nup88",0.00126745864658378,0.584214737379809,0.134,0.058,1
"Pald1",0.00126997967033577,0.316014477458013,0.546,0.392,1
"Chd3",0.00127370685132296,0.438976249684688,0.384,0.25,1
"Magi1",0.00127423151595428,0.520750861322267,0.159,0.076,1
"Eya2",0.00127486136021328,0.982973986582646,0.136,0.061,1
"Twistnb",0.00128212071799976,0.918501124081387,0.142,0.067,1
"F11r",0.00128903795687786,0.356386695743802,0.32,0.192,1
"Trappc4",0.00129242014757562,0.540310358948766,0.187,0.096,1
"Zfp36",0.00129605564691966,0.332137682783133,0.446,0.291,1
"Pfkl",0.00129808410078641,0.306404108512861,0.387,0.244,1
"Chadl",0.00129961125306644,-0.955750766242195,0.295,0.372,1
"Rex1bd",0.00130939491392216,0.28723556285214,0.593,0.422,1
"Cmbl",0.00131048099878437,0.339980452537476,0.145,0.064,1
"Mia3",0.00131171130844127,0.310435497965759,0.329,0.195,1
"Abcg2",0.00131348108212187,0.445229991510015,0.487,0.334,1
"Tcea3",0.00131661425507461,-1.11909699035309,0.075,0.148,1
"Hoxb5",0.00132017689676009,0.479402888185042,0.184,0.093,1
"Acsbg1",0.0013240360358139,1.05615404219151,0.1,0.038,1
"Cog7",0.00133515078715811,0.709430606721901,0.162,0.078,1
"Gsto1",0.00133655200489823,0.295571057096416,0.538,0.366,1
"LTO1",0.0013430351484019,0.515440452924775,0.184,0.093,1
"Anapc2",0.00134629586255363,0.4072607779238,0.435,0.285,1
"Tdp1",0.00134697253600591,0.524632811804437,0.334,0.212,1
"Tex9",0.00135443300224422,1.12284424246783,0.106,0.041,1
"Abhd5",0.00135907900624457,0.446062426930886,0.373,0.238,1
"Ndufa5",0.0013593386653605,0.354533823805517,0.744,0.631,1
"Pcdhga12",0.00136522535074475,0.891994574800362,0.114,0.047,1
"Pabpn1",0.00136644403014779,0.357852404791721,0.752,0.584,1
"Zbtb41",0.00137894055664156,0.652868089313338,0.181,0.093,1
"Gid4",0.00137963468729897,0.396029647752264,0.585,0.439,1
"Hsdl2",0.00138408093073063,0.434334417349468,0.44,0.294,1
"Birc3",0.00139028432936864,0.329218844906598,0.248,0.14,1
"Ppt2",0.00139205797704547,0.256580110188975,0.368,0.227,1
"Man2a2",0.00139409329484083,0.34218453681234,0.432,0.285,1
"Tmx3",0.0013995041862964,0.36453278229988,0.304,0.177,1
"Caprin1",0.0013997138568429,0.325356864076374,0.674,0.523,1
"Strn3",0.00140112973976128,0.288662889949261,0.627,0.445,1
"Klhl6",0.00140626455818427,0.559666735728334,0.273,0.163,1
"Ikbip",0.00140900728286919,0.361245581574116,0.167,0.081,1
"Mex3b",0.0014119199674182,1.34197776047334,0.1,0.038,1
"Cnn3",0.00141974051267663,0.406373791849819,0.245,0.14,1
"Snap25",0.00141974599871926,1.19841316113111,0.198,0.11,1
"Maob",0.00142599249325337,0.744176651895525,0.123,0.052,1
"Tars2",0.00142804349099471,0.60896535673231,0.167,0.081,1
"Klhdc2",0.00143749566300217,0.338537065077625,0.337,0.206,1
"Tm9sf4",0.00144063582017332,0.413443271404868,0.418,0.267,1
"Zbtb5",0.00144201380967142,0.445377651224113,0.189,0.096,1
"H2afy",0.0014439349044001,0.258144569047515,0.858,0.776,1
"Snrnp48",0.00144408856697711,0.530370685431863,0.167,0.081,1
"Pomt1",0.00144416173921035,0.379259885158811,0.309,0.183,1
"Palmd",0.00144655956019795,0.510354981511874,0.203,0.11,1
"Taf15",0.00146170928758726,0.358052511232111,0.373,0.235,1
"Mbd6",0.00146774144512837,0.444500689669643,0.401,0.265,1
"Tex10",0.0014710506620001,0.304204871049993,0.345,0.212,1
"Nbdy",0.00147177657970049,0.40312541791733,0.32,0.198,1
"Nxpe4",0.00147546179617155,0.393117584927772,0.248,0.14,1
"Commd8",0.00147828197687459,0.282822168002217,0.287,0.166,1
"Blnk",0.00148170571200697,0.410310142017483,0.376,0.244,1
"Stox2",0.00148815175841064,0.509167123335751,0.262,0.151,1
"Trap1",0.00149672467433808,0.403543612175003,0.515,0.363,1
"Pisd",0.00150631571879721,0.471144765606165,0.24,0.134,1
"Flna",0.0015307821822021,0.342028765280681,0.635,0.474,1
"Ghr",0.00154928618978361,0.938632080608016,0.117,0.049,1
"Plekhh3",0.00155320145087228,0.275393118672875,0.357,0.218,1
"Sowaha",0.00155748942147556,0.446012968516908,0.552,0.424,1
"Timm22",0.00156293844126966,0.281234676527997,0.362,0.224,1
"Mapk8ip3",0.00157226089434387,0.444376789128823,0.521,0.358,1
"Rnf215",0.00157781682689965,0.531842069161091,0.106,0.041,1
"Wdr55",0.00157862125963549,0.482852328591112,0.362,0.23,1
"Mif4gd",0.00158140534703956,0.403585477836303,0.487,0.349,1
"Kif2a",0.0015842654503863,0.332110175760769,0.435,0.294,1
"Slc25a28",0.00159154753672716,0.412573699909142,0.357,0.224,1
"Flrt1",0.00159441138008973,0.967076128858643,0.109,0.044,1
"Cinp",0.00159551982894115,0.336770050949584,0.549,0.381,1
"Prkce",0.00159829422248368,0.437207104830284,0.251,0.142,1
"Cd72",0.00159927794720945,0.405773894322684,0.476,0.314,1
"Fnta",0.0015996777543147,0.429843690811469,0.351,0.224,1
"Hspa12b",0.00160224578408005,0.310972121636355,0.27,0.157,1
"Xylt2",0.00160278922347995,0.277956748321479,0.345,0.206,1
"Apba1",0.00160653816257862,1.32185012386341,0.178,0.096,1
"Snap91",0.00161167833928298,1.12957752530737,0.103,0.041,1
"Arl8b",0.00161626168199989,0.307500554792795,0.557,0.392,1
"Igsf3",0.00162491668171881,0.286389661653475,0.34,0.212,1
"Was",0.0016254027724419,0.316830711377626,0.646,0.48,1
"Foxd1",0.00162709572832593,-1.2050998180979,0.192,0.267,1
"Hmg20b",0.00162718497320102,0.255586007758612,0.632,0.474,1
"Commd7",0.00163279765410586,0.437440171421263,0.362,0.227,1
"Rnf19b",0.00163316049282346,0.368042573699191,0.295,0.18,1
"Itga1",0.00164194284423772,0.660041357354687,0.192,0.102,1
"Dcaf15",0.00164498241425287,0.411276148867564,0.426,0.279,1
"Sh3bp2",0.00164541015073368,0.367763652003793,0.189,0.096,1
"Srgap2",0.00164678431243871,0.347517246899261,0.66,0.497,1
"Castor2",0.00164905342009025,0.2677341681006,0.17,0.084,1
"Sp7",0.00165483905435756,0.30814925091947,0.499,0.343,1
"Treml2",0.00166128791817888,0.824643722926077,0.181,0.096,1
"Eif6",0.00166484233188921,0.270222764774295,0.774,0.61,1
"Ctxn1",0.00168340727876615,1.08588359739909,0.192,0.105,1
"Esrra",0.0016836589708696,0.364288224983332,0.515,0.39,1
"Cyb561",0.00168655844106637,1.5652772485889,0.156,0.078,1
"Rnf146",0.00169264993661368,0.281295546064846,0.354,0.218,1
"Cmss1",0.00169422802123173,0.44218720710268,0.401,0.267,1
"Gstm1",0.00169556751263749,0.446265593208846,0.276,0.16,1
"Tcp11l2",0.00169612369340042,0.328521561506805,0.733,0.61,1
"Camkk2",0.00169658873500909,0.519912902951542,0.37,0.235,1
"Adgre5",0.00170702439088498,0.304088103280491,0.735,0.57,1
"Sh3pxd2b",0.00171118270572702,0.290243830300196,0.705,0.555,1
"Cbx8",0.00171303914080516,0.283548330026391,0.306,0.18,1
"Dpp8",0.00171698162899121,0.343404213993676,0.331,0.203,1
"Ms4a1",0.00172250441479231,0.496351923227712,0.348,0.221,1
"Stambp",0.00172335264167924,0.388827145155145,0.273,0.16,1
"Zmiz2",0.00172692640713241,0.271885757768101,0.49,0.334,1
"Unc45a",0.00173322540014228,0.460073372537371,0.265,0.151,1
"Hsd17b10",0.00173554539828051,0.3488079223135,0.591,0.465,1
"Bbc3",0.00173702702321028,0.598795163319618,0.251,0.145,1
"Pfkfb1",0.00173740813482361,0.750872109244382,0.131,0.058,1
"Nsg1",0.00173910355964079,1.19303024969907,0.209,0.119,1
"Rassf4",0.00173983468154948,0.311614126052612,0.501,0.34,1
"Pet100",0.00174233798377053,0.371607263418085,0.552,0.392,1
"Hcn2",0.00177474689065164,0.57268199643121,0.109,0.044,1
"Kctd7",0.00177723236232706,0.614195078441919,0.123,0.052,1
"Dhrs1",0.00178090222491607,0.372850791056518,0.334,0.209,1
"Aida",0.00178170394121952,0.831866369355411,0.142,0.067,1
"Slc33a1",0.00178207577270302,0.426884413362759,0.162,0.078,1
"Flvcr1",0.00178368950497602,0.496035655623979,0.231,0.131,1
"Bach2",0.00178768031889255,0.409708715949394,0.468,0.32,1
"Cisd1",0.00179019963359955,0.37417324554057,0.276,0.163,1
"Yme1l1",0.00179028968974791,0.572538307930335,0.237,0.134,1
"Slc25a32",0.00180741555401162,0.445977340537759,0.253,0.145,1
"Inpp5a",0.00181514379024078,0.331680901212668,0.279,0.163,1
"Cbr1",0.0018219719783783,0.292460912830151,0.379,0.241,1
"Nedd4",0.00182727636321717,0.28067098960337,0.786,0.68,1
"Pdp2",0.00182929353221313,0.581622971071255,0.22,0.122,1
"Pop7",0.00184205343503286,0.498926687250628,0.292,0.177,1
"Mapre1",0.00184350833299371,0.318331022882887,0.443,0.302,1
"Zfp703",0.00185203920193891,0.285525738394855,0.591,0.451,1
"Zc3h13",0.00185235527625225,0.407251504088576,0.435,0.294,1
"Rgs4",0.00185769343031169,0.772688760139159,0.29,0.18,1
"Arl5c",0.0018611320245495,0.538552764965402,0.329,0.212,1
"Coa6",0.00186480293116052,0.390064618029824,0.465,0.32,1
"Extl3",0.00187239789683107,0.314976799101163,0.384,0.247,1
"Mycbp2",0.00188281889642771,0.336719086096745,0.429,0.282,1
"Ss18l2",0.00188281912931531,0.303262050751839,0.429,0.282,1
"Jam2",0.00188429056900594,0.384501728887788,0.198,0.105,1
"Cwc22",0.00189791773916819,0.374256170570439,0.37,0.233,1
"Cdc42se2",0.00190422564560793,0.31654982399915,0.462,0.305,1
"Tspan15",0.00190444565657773,0.480786922205081,0.145,0.067,1
"Blzf1",0.00191294609786529,0.395119135903649,0.265,0.154,1
"Igfbp4",0.00192440070647542,0.271703887587677,0.855,0.782,1
"Dlc1",0.00192580300624464,0.436979195819018,0.345,0.221,1
"Pik3r2",0.001928172837742,0.309113549556591,0.423,0.276,1
"Naa80",0.0019357752991042,0.414304828652103,0.334,0.209,1
"Gask1b",0.00194176665718269,0.363255515510428,0.27,0.16,1
"Dapk2",0.00194331768907875,0.288227239045609,0.521,0.369,1
"Sfrp5",0.00195008664681644,-1.04503056406622,0.175,0.253,1
"Sgpp1",0.00195361881454945,0.764553015036467,0.142,0.067,1
"Rasa1",0.00195674784753816,0.898463870445938,0.136,0.064,1
"Elmsan1",0.00195950241834104,0.322394937991794,0.691,0.535,1
"Kctd18",0.00197490574226275,0.602117191950291,0.248,0.145,1
"Nckap1",0.00197741653981915,0.43560800018036,0.298,0.183,1
"Fbxl17",0.0019786085890703,0.404478337718658,0.206,0.11,1
"Dhx38",0.00198608208070234,0.259754994073396,0.61,0.436,1
"Fes",0.00199107862663129,0.375787909566337,0.379,0.25,1
"Sh3kbp1",0.00199864822771442,0.254409456795049,0.666,0.517,1
"Ncmap",0.00200452191244672,-1.60882252326224,0.061,0.125,1
"Phf20",0.0020054707939774,0.524937172596101,0.173,0.087,1
"Clec2d",0.00201120200221785,0.415764101635309,0.599,0.468,1
"Parva",0.00201126478612273,0.651937458276959,0.437,0.299,1
"Cxcl14",0.00201563717661724,0.436059283776335,0.582,0.445,1
"Fam149b",0.00202181013073384,0.412763914964296,0.206,0.11,1
"Pax5",0.00202831505039833,0.401679019040734,0.318,0.201,1
"Mn1",0.00203369512422457,-0.858877881535241,0.301,0.372,1
"Cp",0.00203587866282121,0.678542399462335,0.265,0.157,1
"Matn2",0.00204283195602014,-0.673110543878267,0.398,0.465,1
"Kctd2",0.00204350595156225,0.319671334649692,0.195,0.102,1
"Pim1",0.00204453079309572,0.268813959913842,0.858,0.735,1
"Tubb2b",0.00204588019179001,-0.368616374958788,0.37,0.445,1
"Tmem176a",0.00204950057565822,0.443600220657479,0.423,0.291,1
"Chmp7",0.00205405093511379,0.421121415488731,0.34,0.209,1
"Tnip1",0.00205649025049783,0.362056480217508,0.468,0.32,1
"Pfdn4",0.00205748792964509,0.401334471877847,0.309,0.189,1
"D10Wsu102e",0.00206203536676395,0.361275130149529,0.292,0.177,1
"Mtss1",0.00206269039141655,0.308943291225611,0.51,0.349,1
"Fap",0.00206445964938589,0.359472359451412,0.334,0.212,1
"Rad21",0.00206451216108293,0.343468315693224,0.504,0.352,1
"Clns1a",0.00207838790322211,0.412685562682596,0.231,0.131,1
"Wwc2",0.00207847085692393,0.420999318662908,0.234,0.131,1
"Etv3",0.00208350901408447,0.838143170032904,0.162,0.081,1
"Kdr",0.00208469721613499,0.290348371152982,0.44,0.294,1
"Ptprd",0.00208611670598796,0.276795921916935,0.189,0.096,1
"Phc2",0.00208954627835775,0.278073823853467,0.694,0.483,1
"Arhgef11",0.00209031716612637,0.328664459442566,0.29,0.174,1
"Slc4a1ap",0.00209211799530014,1.32293206915497,0.114,0.049,1
"Pcyox1",0.0020947347369196,0.448341346296736,0.418,0.282,1
"Alad",0.00209613259644922,0.307995942940831,0.813,0.672,1
"Efna5",0.00209904823459577,0.568884489743539,0.214,0.119,1
"Ptp4a1.1",0.00211019786029168,0.348204042699906,0.22,0.122,1
"Vps41",0.00211167131207395,0.316314604769704,0.251,0.145,1
"Trps1",0.00211371898510409,-0.538935812087211,0.457,0.523,1
"Cand1",0.00212740142819425,0.624299198834013,0.195,0.105,1
"Prkd3",0.00213241869248738,0.781392344579139,0.136,0.064,1
"Arl5a",0.00213644043144351,0.356161139808129,0.309,0.192,1
"Serpinb6a",0.00214015772862279,0.35471007963364,0.209,0.116,1
"Prkag2",0.00214128458944887,0.365996684158229,0.259,0.151,1
"Camk1",0.00214629480050367,0.380840319097812,0.306,0.186,1
"Fgf1",0.00215166374533634,0.487699061960183,0.423,0.285,1
"Ncstn",0.00215215066275305,0.415318232022203,0.351,0.227,1
"Hspa4",0.00216087503630222,0.374376391045154,0.329,0.209,1
"AW209491",0.00216774603894355,0.357938108435575,0.167,0.084,1
"Copb2",0.0021794932756866,0.380649825450557,0.337,0.212,1
"Tbc1d8",0.00218196612889644,0.689348844032811,0.128,0.058,1
"Bcl7b",0.00218573018027114,0.375796280555417,0.396,0.259,1
"Sdc2",0.00218812415016937,0.301859594819618,0.301,0.177,1
"Esr1",0.00218968549499207,0.344112448692357,0.281,0.169,1
"Neo1",0.00221637583856023,0.441076888758867,0.262,0.154,1
"Akap8l",0.00221650185525529,0.339167602239472,0.357,0.224,1
"Dipk1b",0.00222182580384023,1.16783735718351,0.106,0.044,1
"Gpsm3",0.00222619925622976,0.407519721100394,0.535,0.387,1
"Iglc1",0.00223565553536137,0.510122847563887,0.334,0.218,1
"Ints7",0.00223764698748042,0.473477448522501,0.448,0.302,1
"Polr3gl",0.00224346988359097,0.3933514888934,0.323,0.203,1
"Galnt7",0.00224476783846827,0.527517778586551,0.178,0.093,1
"Tmem135",0.00225043246344853,0.372340558559355,0.298,0.183,1
"Ubap1",0.0022514329623752,0.453155401963033,0.262,0.154,1
"Chrna3",0.00226159354755407,2.05329956897252,0.103,0.044,1
"Parp16",0.00226551132227603,0.456042770887978,0.214,0.119,1
"Vrk2",0.00226831663836527,0.651567745369358,0.173,0.09,1
"Tmem94",0.00227561130295058,0.29062333376062,0.632,0.48,1
"Cux1",0.00227641093429488,0.296280683869252,0.669,0.515,1
"Slc12a6",0.00227693415191007,0.42860876273989,0.287,0.172,1
"Serpine2",0.0022849692998842,-0.27184422496388,0.794,0.843,1
"H2-T24",0.0022870054161768,0.319189452694634,0.393,0.259,1
"Plscr3",0.00229660249698799,0.473442937132796,0.242,0.14,1
"Limk1",0.00229704399471645,0.292756905027123,0.167,0.084,1
"Kank3",0.0023062512176599,0.419669847003407,0.348,0.221,1
"Pex6",0.00230675656302123,0.337046191445034,0.682,0.567,1
"Kctd12b",0.00230949173277597,0.892823102301362,0.114,0.049,1
"Slc18a2",0.00231693858412114,1.68518918207814,0.139,0.07,1
"Chchd3",0.00231772510766557,0.276170548745051,0.699,0.567,1
"Gemin7",0.00232824017333646,0.290424567243541,0.357,0.227,1
"Nars",0.00232875968770431,0.252683945417918,0.524,0.366,1
"Ppp2r3d",0.00233008198583381,0.369185934750568,0.465,0.302,1
"Orm1",0.00233261750904425,1.12617870788531,0.106,0.044,1
"Ndufa8",0.00233959468755512,0.259960058618705,0.766,0.651,1
"Ankrd9",0.00234206093994618,0.539138703126904,0.309,0.198,1
"Nsg2",0.00234604390801995,1.76269997917213,0.148,0.076,1
"Cys1",0.00234840727277115,-1.21661184311776,0.181,0.25,1
"Nrp1",0.00234879670282795,0.506882156240828,0.309,0.195,1
"Hint2",0.00235733147564999,0.397243222854878,0.357,0.233,1
"Stab1",0.00235877304662633,0.271079547949843,0.398,0.259,1
"Aldh3a2",0.00236018102901187,0.393991665125484,0.284,0.172,1
"Cpsf2",0.00236214005048745,0.361582638003161,0.214,0.119,1
"Akna",0.00236760753383393,0.309477719117343,0.529,0.381,1
"Slc27a2",0.00236988226522156,0.527994550248964,0.125,0.055,1
"Rfxap",0.00237020122114866,0.258165334980118,0.471,0.326,1
"Calu",0.00237208025773056,0.356598746629657,0.493,0.352,1
"Kcmf1",0.00237500064943612,0.35940811146725,0.376,0.244,1
"B230118H07Rik",0.00237962148286758,0.816472599902313,0.148,0.073,1
